Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E0,2010-04-18,Portsmouth,Aston Villa,1,2,A,1,1,D,L Probert,16,12,12,9,5,10,7,6,0,0,0,0,5.5,3.75,1.67,4.75,3.7,1.67,5,3.6,1.67,4.4,3.5,1.7,5,3.5,1.73,4.75,3.5,1.65,5.5,3.75,1.62,5.5,3.5,1.67,5.5,3.6,1.67,5.5,3.5,1.67,35,6.1,5.36,4.03,3.66,1.7,1.65,34,2.1,2,1.85,1.76,17,0,4.05,3.73,1.27,1.24
E0,2010-04-18,Wigan,Arsenal,3,2,H,0,1,A,L Mason,16,11,11,8,15,13,8,3,2,1,0,0,6.5,4,1.53,6.5,4,1.55,6,3.75,1.55,5.2,3.8,1.55,6.5,3.75,1.53,5.5,3.75,1.53,6,4,1.53,6.5,4,1.53,6.5,4,1.53,6.5,3.75,1.55,32,6.8,6.21,4.26,3.87,1.59,1.55,31,1.83,1.76,2.19,2,14,0,5,4.6,1.22,1.17
E0,2010-04-19,Liverpool,West Ham,3,0,H,2,0,H,P Walton,17,6,8,2,8,12,9,2,0,2,0,0,1.33,5,10,1.38,4.4,7.75,1.35,4.5,9,1.3,4.8,8.5,1.36,4.5,9,1.3,4.5,9,1.36,4.5,9,1.33,5,9,1.36,4.75,9,1.36,4.33,9,33,1.4,1.35,5,4.56,11,9.03,31,1.78,1.71,2.2,2.06,14,0,1.11,1.08,7.5,6.79
E0,2010-04-21,Hull,Aston Villa,0,2,A,0,1,A,M Dean,14,11,10,5,8,7,11,9,2,2,0,0,3.5,3.4,2.1,3.4,3.3,2.08,3.4,3.25,2.1,3.3,3.3,2,3.4,3.4,2.1,3.4,3.25,2,3.3,3.3,2.2,3.4,3.4,2.1,3.6,3.4,2.05,3.4,3.3,2.15,32,3.8,3.45,3.61,3.34,2.2,2.09,32,1.9,1.82,2.03,1.92,16,0,2.63,2.43,1.57,1.5
E0,2010-04-24,Arsenal,Man City,0,0,D,0,0,D,M Dean,9,3,4,2,13,14,5,1,4,2,0,0,2,3.5,3.75,2,3.7,3.6,1.95,3.5,3.6,1.9,3.4,3.55,1.83,3.5,4.2,1.9,3.4,3.6,1.95,3.5,3.8,2,3.4,3.75,1.91,3.5,4,2,3.4,3.75,37,2.04,1.96,3.65,3.45,4.06,3.81,33,1.73,1.65,2.25,2.14,20,0,1.47,1.41,2.9,2.71
E0,2010-04-24,Bolton,Portsmouth,2,2,D,2,0,H,H Webb,14,13,10,6,16,13,12,5,1,1,0,0,1.53,4,6.5,1.5,4.1,5.75,1.57,3.85,5.5,1.55,3.7,5.4,1.5,4,7,1.55,3.6,5.5,1.53,4,6,1.57,3.8,6,1.5,4,7,1.57,3.75,6,37,1.58,1.55,4.22,3.86,7.06,6.28,36,1.85,1.79,2.11,1.97,18,0,1.2,1.16,5.5,4.55
E0,2010-04-24,Hull,Sunderland,0,1,A,0,1,A,L Probert,14,10,8,5,12,17,3,6,1,3,1,1,2.38,3.4,3,2.15,3.3,3.2,2.2,3.2,3.2,2.1,3.3,3.1,2.2,3.5,3.1,2.2,3.2,3,2.3,3.3,3.1,2.38,3.25,3,2.38,3.25,3,2.3,3.25,3.1,36,2.51,2.36,3.41,3.28,3.2,3,36,2.1,1.95,1.91,1.8,27,0,1.81,1.69,2.3,2.14
E0,2010-04-24,Man United,Tottenham,3,1,H,0,0,D,A Marriner,15,9,8,3,13,10,4,4,1,0,0,0,1.5,4.2,7,1.48,4.6,6.5,1.45,4.33,6.5,1.45,3.9,6.5,1.5,4.2,6.5,1.4,4.33,6.5,1.44,4.5,6.5,1.44,4.33,7,1.44,4.5,7,1.44,4.5,6.5,36,1.5,1.46,4.71,4.33,7.6,6.8,30,1.71,1.63,2.25,2.16,18,0,1.17,1.14,5.7,5.02
E0,2010-04-24,West Ham,Wigan,3,2,H,2,1,H,A Wiley,9,12,7,10,9,10,4,5,1,2,0,0,1.83,3.6,4.33,1.8,3.6,4.1,1.83,3.4,4.2,1.8,3.4,4,1.8,3.5,4.5,1.8,3.4,4,1.8,3.5,4.5,1.83,3.5,4.33,1.8,3.6,4.33,1.83,3.5,4.33,36,1.86,1.82,3.76,3.51,4.74,4.4,36,2.01,1.93,1.91,1.82,19,0,1.35,1.32,3.5,3.15
E0,2010-04-24,Wolves,Blackburn,1,1,D,0,1,A,M Clattenburg,14,12,5,8,9,8,4,4,0,1,0,0,2.2,3.25,3.4,2.2,3.1,3.3,2.3,3.1,3.1,2.1,3.1,3.3,2.2,3.3,3.3,2.05,3.25,3.25,2.25,3.2,3.3,2.3,3.25,3.1,2.2,3.2,3.5,2.25,3.25,3.2,37,2.38,2.27,3.32,3.2,3.61,3.23,32,2.45,2.24,1.67,1.6,22,0,1.64,1.57,2.5,2.28
E0,2010-04-25,Aston Villa,Birmingham,1,0,H,0,0,D,M Atkinson,10,16,6,14,12,16,7,5,1,4,0,0,1.62,3.75,6,1.6,4,5.75,1.6,3.75,5.5,1.65,3.5,4.6,1.62,3.75,5.5,1.57,3.6,5.25,1.57,3.8,6,1.62,3.6,6,1.57,4,6,1.62,3.75,5.5,37,1.67,1.6,4.14,3.78,6.42,5.77,38,2,1.86,2,1.88,19,0,1.27,1.2,4.5,4.12
E0,2010-04-25,Burnley,Liverpool,0,4,A,0,0,D,P Dowd,12,12,6,10,13,11,4,5,2,1,0,0,5.5,4,1.62,5.25,3.8,1.6,5.5,3.75,1.6,5.4,3.7,1.55,5.5,4,1.57,5.25,3.6,1.57,5.5,4,1.57,6,3.8,1.57,6,4,1.57,6,3.75,1.57,35,6.55,5.84,4.26,3.83,1.62,1.58,34,1.86,1.79,2.11,1.96,17,0,4.5,4.24,1.2,1.19
E0,2010-04-25,Chelsea,Stoke,7,0,H,3,0,H,S Bennett,29,3,18,2,14,12,7,0,0,3,0,0,1.14,8,21,1.12,8.25,15,1.15,7,15,1.15,6.2,14,1.12,8,19,1.14,6.5,15,1.12,8,21,1.17,6.5,17,1.12,8.5,19,1.12,7.5,23,37,1.17,1.14,9.2,7.52,25,19.2,29,1.53,1.47,2.75,2.53,14,-2,1.88,1.81,2.11,2.06
E0,2010-04-25,Everton,Fulham,2,1,H,0,1,A,L Mason,15,8,9,6,7,12,9,3,0,1,0,0,1.36,4.5,10,1.4,4.25,7.75,1.42,4.2,7.5,1.4,4.1,7,1.4,4.5,8,1.35,4.2,8,1.4,4.33,8.5,1.44,4,8,1.4,4.33,9,1.36,4.5,9,33,1.45,1.4,4.83,4.38,10,8.52,34,1.97,1.89,1.96,1.85,17,0,1.13,1.09,8,6.51
E0,2010-05-01,Birmingham,Burnley,2,1,H,2,0,H,P Walton,13,12,4,7,11,10,6,8,2,1,0,0,1.5,4.2,7,1.5,3.8,6.5,1.5,3.75,6.75,1.55,3.7,5.4,1.5,4,7,1.5,3.6,6.5,1.5,4.1,6.5,1.53,3.75,7,1.5,4,7,1.5,3.75,7,36,1.55,1.51,4.33,3.88,7.43,6.88,35,1.95,1.86,2.02,1.89,19,0,1.2,1.15,5.5,4.96
E0,2010-05-01,Man City,Aston Villa,3,1,H,2,1,H,M Clattenburg,17,10,12,6,6,9,13,5,1,2,0,0,1.83,3.6,4.33,1.8,3.45,4.25,1.85,3.5,4,1.85,3.4,3.8,1.83,3.5,4.33,1.85,3.4,3.75,1.83,3.6,4.2,1.91,3.5,4,1.91,3.5,4,1.83,3.4,4.33,36,1.91,1.85,3.7,3.48,4.65,4.22,35,1.95,1.85,2,1.89,20,0,1.4,1.35,3.25,2.97
E0,2010-05-01,Portsmouth,Wolves,3,1,H,2,1,H,M Jones,12,18,8,11,10,13,7,9,0,1,0,0,2.38,3.25,3.1,2.4,3.25,2.8,2.35,3.25,2.9,2.3,3.2,2.8,2.5,3.25,2.8,2.38,3.25,2.7,2.4,3.3,2.9,2.5,3.25,2.88,2.38,3.2,3,2.3,3.25,3,34,2.5,2.38,3.37,3.26,3.25,2.96,29,2.18,2.09,1.78,1.68,25,0,1.75,1.69,2.3,2.11
E0,2010-05-01,Stoke,Everton,0,0,D,0,0,D,H Webb,12,11,6,9,10,10,6,5,0,0,0,0,3.6,3.3,2.1,3.5,3.25,2.05,3.6,3.2,2.05,3.1,3.3,2.1,3.5,3.3,2.1,3.25,3.25,2.05,3.6,3.3,2.05,3.6,3.25,2.1,3.75,3.4,2,3.4,3.25,2.1,35,3.98,3.61,3.5,3.31,2.1,2.06,34,2.07,1.96,1.91,1.8,22,0,2.75,2.55,1.51,1.47
E0,2010-05-01,Tottenham,Bolton,1,0,H,1,0,H,C Foy,25,11,12,7,11,10,11,7,0,3,0,0,1.29,5.5,10,1.25,5.5,10,1.25,5.5,11,1.2,5.5,12,1.29,5,12,1.25,5.2,9,1.25,5.5,12,1.29,5,11,1.25,6,11,1.25,5.5,11,36,1.29,1.25,6.2,5.49,13.5,11.55,27,1.6,1.55,2.5,2.31,16,0,1.07,1.05,11,8.64
E0,2010-05-02,Fulham,West Ham,3,2,H,1,0,H,A Marriner,5,7,3,5,10,14,9,3,0,0,0,0,2.38,3.25,3.1,2.2,3.35,3.05,2.25,3.3,3,2.1,3.1,3.3,2.25,3.25,3.25,2.25,3.25,2.85,2.25,3.25,3.2,2.2,3.4,3.25,2.3,3.25,3.2,2.2,3.25,3.2,37,2.43,2.28,3.4,3.27,3.3,3.12,35,2.08,2,1.84,1.77,25,0,1.7,1.63,2.32,2.22
E0,2010-05-02,Liverpool,Chelsea,0,2,A,0,1,A,A Wiley,7,15,2,11,7,7,9,5,1,2,0,0,4,3.8,1.83,3.6,3.6,1.9,3.8,3.6,1.85,3.8,3.4,1.85,4,3.4,1.91,3.8,3.5,1.8,4,3.6,1.85,4,3.75,1.83,4.33,3.75,1.8,3.8,3.6,1.91,33,4.38,4.09,3.94,3.61,1.91,1.84,32,1.88,1.79,2.05,1.96,17,0,3.2,2.91,1.44,1.36
E0,2010-05-02,Sunderland,Man United,0,1,A,0,1,A,S Bennett,10,14,2,9,10,9,9,4,3,2,0,0,9.5,4.75,1.36,8.5,4.5,1.35,8,4.75,1.35,7.3,4.5,1.35,9,4.5,1.36,7,4.2,1.4,8,4.8,1.36,8,4.5,1.4,9,4.75,1.36,9,4.33,1.36,34,9.5,8.54,5.25,4.63,1.4,1.37,31,1.85,1.76,2.11,2.01,17,0,7.5,6.44,1.13,1.09
E0,2010-05-03,Blackburn,Arsenal,2,1,H,1,1,D,M Atkinson,11,6,7,4,19,15,5,8,2,2,0,0,3.5,3.4,2.1,3.25,3.5,2.05,3.4,3.4,2.05,3.3,3.1,2.1,3.75,3.4,2,3.6,3.25,1.95,3.5,3.4,2.05,3.75,3.4,2,3.6,3.4,2.05,3.6,3.4,2,35,3.81,3.57,3.5,3.35,2.16,2.06,33,1.91,1.8,2.05,1.96,16,0,2.75,2.55,1.53,1.47
E0,2010-05-03,Wigan,Hull,2,2,D,1,1,D,P Dowd,13,6,7,3,11,14,8,1,2,0,0,0,1.8,3.6,4.5,1.78,3.5,4.33,1.8,3.5,4.2,1.8,3.4,4,1.83,3.5,4.33,1.8,3.25,4.2,1.75,3.5,4.8,1.8,3.5,4.5,1.8,3.6,4.5,1.8,3.4,4.2,36,1.83,1.79,3.76,3.52,4.92,4.47,35,2.04,1.94,1.89,1.82,19,0,1.36,1.33,3.4,3.11
E0,2010-05-05,Fulham,Stoke,0,1,A,0,0,D,P Walton,12,5,6,2,7,6,8,3,1,3,0,0,2.1,3.3,3.6,1.95,3.3,3.8,2.1,3.25,3.4,2,3.2,3.4,2,3.4,3.75,2.1,3.2,3.2,2.05,3.3,3.6,2,3.4,3.75,2.05,3.4,3.75,2.05,3.4,3.5,36,2.15,2.07,3.46,3.32,4,3.59,30,2.22,2.08,1.8,1.71,20,0,1.52,1.46,2.75,2.55
E0,2010-05-05,Man City,Tottenham,0,1,A,0,0,D,S Bennett,10,10,5,6,12,14,9,7,0,3,0,0,2,3.4,3.8,1.9,3.5,3.7,2,3.4,3.5,1.9,3.3,3.7,2,3.5,3.6,1.9,3.4,3.6,2,3.4,3.75,2,3.4,3.8,2.05,3.5,3.75,1.95,3.5,3.8,34,2.09,2,3.6,3.42,3.85,3.7,31,1.8,1.74,2.15,2.03,19,0,1.5,1.43,2.75,2.62
E0,2010-05-09,Arsenal,Fulham,4,0,H,3,0,H,M Jones,16,5,11,2,11,10,5,2,2,2,0,0,1.2,7,13,1.18,6.5,12.5,1.2,6,13,1.15,6.2,14,1.17,7.5,13,1.15,6.5,13,1.17,7,15,1.2,6.5,13,1.14,8,15,1.2,6,13,38,1.2,1.18,8,6.59,17,14.2,26,1.57,1.47,2.75,2.55,15,0,1.05,1.03,12,10.27
E0,2010-05-09,Aston Villa,Blackburn,0,1,A,0,0,D,S Bennett,16,9,12,3,14,12,11,5,2,1,0,0,1.57,4,6,1.5,4,6,1.55,3.75,6,1.5,3.8,5.7,1.57,3.75,6,1.5,3.75,6,1.53,4,6,1.57,3.75,6.5,1.53,4,6,1.57,3.75,6,39,1.61,1.55,4.16,3.85,6.8,6.18,33,1.75,1.69,2.2,2.08,17,0,1.22,1.18,4.9,4.41
E0,2010-05-09,Bolton,Birmingham,2,1,H,1,0,H,K Friend,14,10,8,5,14,17,3,6,2,5,0,0,2.25,3.3,3.3,2.2,3.3,3.1,2.2,3.2,3.2,2.2,3.2,3,2.25,3.25,3.25,2.2,3.2,3,2.2,3.25,3.3,2.2,3.4,3.25,2.2,3.25,3.4,2.2,3.2,3.25,40,2.25,2.2,3.47,3.27,3.5,3.26,39,1.95,1.86,2,1.88,20,0,1.62,1.57,2.4,2.26
E0,2010-05-09,Burnley,Tottenham,4,2,H,1,2,A,M Dean,16,16,12,11,9,8,5,6,0,0,0,0,7,4.2,1.5,6.4,4.2,1.45,5.75,4,1.53,7,4.1,1.4,7,4.33,1.44,5.75,4.2,1.45,7,4,1.5,6.5,4,1.53,6,4,1.5,6,4,1.53,36,7.75,6.51,4.48,4.14,1.53,1.48,23,1.62,1.53,2.5,2.36,14,0,5,4.62,1.2,1.16
E0,2010-05-09,Chelsea,Wigan,8,0,H,2,0,H,M Atkinson,17,4,10,3,14,9,2,3,2,2,0,1,1.1,10,23,1.1,8.75,17,1.1,8,21,1.05,10,25,1.08,10,26,1.08,8,19,1.1,9,21,1.11,9,21,1.09,10,26,1.1,8,26,38,1.12,1.09,12,9.03,29,23.31,27,1.45,1.39,3.1,2.8,14,0,1.03,1.01,21,15.14
E0,2010-05-09,Everton,Portsmouth,1,0,H,0,0,D,P Walton,21,10,13,4,12,11,14,1,0,0,0,0,1.29,5.5,11,1.25,5.5,10,1.3,5,9,1.3,4.8,8.5,1.29,5.5,10,1.29,5,8.5,1.29,5.5,10,1.29,5.5,11,1.22,6,12,1.3,5,10,36,1.3,1.28,6,5.23,12.44,10.38,26,1.62,1.56,2.4,2.3,15,0,1.1,1.06,10,7.72
E0,2010-05-09,Hull,Liverpool,0,0,D,0,0,D,A Marriner,11,19,6,7,15,11,2,6,1,0,0,0,6.5,3.8,1.57,5.75,3.8,1.55,6,3.75,1.55,5.5,3.9,1.5,6,3.75,1.57,6,3.75,1.5,6,4,1.53,6.5,3.75,1.57,7,4,1.5,6,3.75,1.57,37,7.26,6.22,4.35,3.91,1.59,1.54,30,1.79,1.71,2.23,2.05,15,0,5,4.38,1.2,1.18
E0,2010-05-09,Man United,Stoke,4,0,H,2,0,H,M Clattenburg,18,4,13,4,10,4,10,2,2,0,0,0,1.13,8,23,1.12,7.75,17,1.12,8,19,1.1,7.3,15,1.11,9,19,1.11,7.5,15,1.11,8.5,21,1.11,9,21,1.12,7,23,1.11,7.5,23,37,1.15,1.12,9.6,7.98,26.5,20.73,26,1.57,1.5,2.63,2.46,14,-2.25,2.08,2.02,1.91,1.85
E0,2010-05-09,West Ham,Man City,1,1,D,1,1,D,H Webb,12,17,8,6,12,7,4,3,2,0,0,0,4,3.6,1.91,4,3.75,1.78,3.75,3.5,1.9,3.55,3.4,1.9,4.33,3.5,1.8,4,3.4,1.8,4.33,3.5,1.83,3.75,3.6,1.91,4,3.4,1.83,4.2,3.6,1.8,36,4.35,4.1,3.75,3.51,1.96,1.85,25,1.67,1.6,2.3,2.2,13,0,3.25,2.99,1.44,1.35
E0,2010-05-09,Wolves,Sunderland,2,1,H,1,1,D,L Mason,14,11,7,5,11,19,4,1,1,2,0,2,2.25,3.4,3.25,2.25,3.3,3,2.35,3.25,2.9,2.2,3.2,3,2.25,3.4,3.1,2.25,3.2,2.88,2.3,3.2,3.2,2.38,3.25,3,2.3,3.25,3.2,2.38,3.25,3,41,2.39,2.3,3.4,3.25,3.33,3.08,40,2,1.92,1.94,1.84,21,0,1.73,1.64,2.33,2.16
