match_minute,match_second,position_x,position_y,play_type,BodyPart,Number_Intervening_Opponents,Number_Intervening_Teammates,Interference_on_Shooter,outcome
18,16,22.69,-9.23,Open Play,Right,6,0,Low,Missed
34,30,8.48,1.75,Open Play,Head,2,1,Medium,Goal
64,26,10.72,-12.22,Open Play,Right,2,0,Medium,Saved
6,8,6.48,13.97,Open Play,Left,2,0,Medium,Blocked
45,40,8.73,-14.22,Open Play,Right,2,0,Medium,Saved
32,47,9.73,1.5,Open Play,Head,2,0,High,Saved
43,11,8.48,5.74,Open Play,Left,3,0,High,Blocked
89,3,8.23,12.22,Open Play,Right,2,0,Medium,Blocked
88,19,10.47,-7.73,Open Play,Head,2,0,Low,Saved
84,1,17.46,-9.98,Open Play,Right,1,0,Medium,Blocked
84,28,5.74,0.75,Open Play,Head,1,0,Medium,Goal
10,17,25.94,-2.99,Open Play,Left,3,1,Medium,Missed
2,17,15.46,0.5,Open Play,Other,1,0,Low,Blocked
10,24,5.74,-6.98,Open Play,Head,2,0,High,Saved
81,25,7.23,-15.21,Open Play,Right,1,0,Low,Saved
77,32,15.21,11.47,Open Play,Right,2,0,Medium,Blocked
74,43,15.21,1.25,Open Play,Left,2,0,High,Saved
90,35,10.97,2.24,Open Play,Left,3,1,High,GoalFrame
51,26,22.69,-0.75,Open Play,Left,2,0,Medium,Missed
85,9,2.49,-10.47,Open Play,Right,1,0,Low,Saved
10,28,22.2,-1.25,Open Play,Left,2,0,Medium,Missed
18,47,23.94,-7.23,Open Play,Left,2,0,High,Blocked
3,28,19.2,-11.22,Open Play,Left,2,0,High,Saved
38,5,2.74,2,Open Play,Left,0,0,Low,Missed
41,27,4.49,-3.24,Open Play,Left,1,0,Low,Missed
87,8,15.46,11.97,Open Play,Right,3,0,Medium,Blocked
36,32,26.19,-5.99,Open Play,Right,2,0,Low,Missed
72,17,8.23,26.43,Open Play,Right,2,0,Medium,Saved
72,57,28.18,-16.21,Direct freekick,Right,4,1,Low,Saved
58,4,8.73,-4.24,Open Play,Head,2,0,High,Missed
91,46,27.43,3.24,Open Play,Left,3,1,Low,Missed
49,19,27.93,-14.71,Open Play,Right,2,0,Low,Missed
11,57,8.48,-4.24,Open Play,Head,1,0,Medium,Saved
57,27,23.19,0.75,Open Play,Left,4,2,Medium,Missed
77,19,6.48,0.25,Open Play,Left,2,0,High,Blocked
3,39,8.98,-10.72,Open Play,Right,3,0,Medium,Blocked
40,30,7.48,-3.74,Open Play,Right,3,0,Medium,Blocked
6,23,6.98,-0.5,Open Play,Head,1,0,Low,Missed
23,30,23.19,1.25,Open Play,Right,3,0,Medium,Blocked
73,8,25.19,1,Open Play,Left,5,1,Low,Blocked
11,59,21.45,-12.47,Direct freekick,Left,5,1,Low,Blocked
90,3,11.47,-10.23,Open Play,Left,3,0,Medium,Blocked
25,35,4.49,-8.48,Open Play,Right,6,2,Medium,Blocked
0,17,17.96,-0.5,Open Play,Left,5,0,Low,Blocked
85,42,7.73,13.72,Open Play,Left,1,0,Medium,Missed
67,22,18.7,-15.46,Open Play,Right,2,1,Low,Missed
65,41,11.47,3.49,Open Play,Right,2,0,High,Saved
21,32,9.23,4.74,Open Play,Left,2,1,Low,Blocked
29,33,21.95,3.24,Open Play,Right,1,0,Low,Goal
69,54,23.94,17.96,Open Play,Right,3,1,Medium,Blocked
54,35,7.98,-1,Open Play,Head,1,0,Medium,GoalFrame
55,37,5.24,-2.49,Open Play,Head,1,0,Medium,Goal
13,0,16.96,9.98,Open Play,Right,1,0,Medium,Goal
61,24,7.23,-4.74,Open Play,Right,1,0,Low,Goal
30,11,12.72,-4.99,Open Play,Right,6,3,Low,Blocked
24,14,4.74,-0.75,Open Play,Head,2,0,Medium,Saved
36,9,8.48,2,Open Play,Head,2,0,Medium,Blocked
48,16,25.69,2,Open Play,Right,3,1,Low,Missed
16,12,7.48,1.25,Open Play,Head,1,0,Low,Missed
81,3,12.47,-9.23,Open Play,Right,1,0,Low,Missed
72,7,19.95,8.73,Open Play,Right,2,0,High,Saved
26,25,4.74,-9.73,Open Play,Left,2,0,Medium,Blocked
52,52,12.47,-10.72,Open Play,Left,2,0,Low,Saved
47,14,26.19,-15.46,Open Play,Right,2,0,Low,Missed
5,3,11.97,13.47,Open Play,Right,3,0,Medium,Blocked
48,57,18.7,-11.22,Open Play,Left,3,0,Medium,Saved
61,29,30.92,3.74,Open Play,Left,5,1,Low,Missed
43,40,10.97,12.72,Open Play,Right,1,0,Low,GoalFrame
1,3,10.72,14.96,Open Play,Left,2,0,High,Saved
75,15,6.48,8.23,Open Play,Left,6,1,Medium,Blocked
77,50,8.98,9.98,Open Play,Left,1,0,Medium,Missed
40,30,22.2,-13.97,Open Play,Right,2,0,Medium,Missed
37,14,7.48,-15.46,Open Play,Right,2,0,Medium,Blocked
9,19,12.97,10.97,Open Play,Left,2,0,Medium,Saved
79,42,3.99,-2.49,Open Play,Head,2,0,Medium,Missed
25,50,4.74,1,Open Play,Left,2,0,Medium,Saved
81,22,11.72,4.99,Open Play,Right,4,0,High,Blocked
45,48,21.45,6.98,Open Play,Left,2,0,Medium,Blocked
27,1,11.47,16.21,Open Play,Left,1,0,Medium,Saved
46,40,3.24,-4.99,Open Play,Head,4,0,Medium,Saved
1,36,8.48,11.72,Open Play,Left,2,0,Medium,Saved
87,23,10.97,1.75,Open Play,Head,1,0,Low,Missed
35,20,21.95,-4.99,Open Play,Right,3,0,Medium,Saved
58,39,10.72,11.22,Open Play,Left,2,0,Low,Goal
36,12,23.69,0.75,Open Play,Left,5,2,Low,Goal
73,42,6.98,16.71,Open Play,Left,1,0,Medium,Blocked
42,57,2.99,3.49,Open Play,Head,2,1,,owngoal
19,13,6.98,-4.24,Open Play,Right,1,0,Medium,Goal
72,12,4.49,-5.74,Open Play,Head,5,1,Medium,Missed
90,21,26.93,13.47,Open Play,Right,3,1,Low,Missed
57,44,18.95,2.24,Open Play,Left,3,0,Low,Saved
23,59,11.22,-16.96,Open Play,Right,2,0,Medium,Saved
36,12,8.73,-13.47,Open Play,Head,2,0,High,Missed
16,25,22.44,9.23,Open Play,Left,3,1,Medium,Missed
46,27,7.98,14.22,Open Play,Right,3,1,Medium,Blocked
15,35,17.21,2.74,Open Play,Left,2,0,Low,Missed
77,50,24.94,10.97,Open Play,Right,4,2,Low,Saved
73,38,10.72,-7.48,Open Play,Head,2,0,Low,Missed
61,17,24.44,10.72,Open Play,Left,3,1,Medium,Missed
22,13,10.47,-1.5,Open Play,Left,2,0,High,Missed
9,35,8.48,8.98,Open Play,Right,3,0,High,Blocked
55,21,24.94,5.24,Open Play,Right,3,0,High,Saved
7,15,18.7,-1.5,Direct freekick,Left,8,1,Low,Blocked
41,31,12.47,12.97,Open Play,Left,2,0,Medium,Missed
42,43,29.18,-0.5,Open Play,Right,4,0,Medium,Missed
11,34,24.44,8.73,Direct freekick,Left,5,2,Low,Missed
57,40,24.69,-2.74,Direct freekick,Right,7,2,Low,Missed
61,17,5.99,11.22,Open Play,Left,1,0,Medium,Missed
1,23,10.23,-8.98,Open Play,Right,2,0,Medium,Blocked
35,37,11.97,-3.74,Open Play,Head,2,0,Low,Saved
40,6,5.99,5.24,Open Play,Head,4,0,Medium,Missed
37,18,15.71,14.71,Open Play,Right,3,1,Medium,Blocked
67,5,8.23,-9.23,Open Play,Right,2,0,Medium,Missed
81,45,25.94,9.73,Open Play,Left,3,0,Low,Missed
28,24,10.47,1.25,Open Play,Head,2,0,Medium,Missed
45,20,9.98,3.74,Open Play,Head,3,0,High,Missed
15,37,12.47,-11.72,Open Play,Right,2,0,High,Saved
46,34,7.23,2.49,Open Play,Head,2,1,Medium,Missed
39,53,24.94,-14.46,Open Play,Left,4,2,Low,Missed
9,19,18.95,-15.21,Open Play,Right,3,0,Medium,Saved
87,13,7.23,-4.24,Open Play,Head,2,0,High,Missed
40,13,12.22,14.46,Open Play,Left,2,0,High,Saved
34,33,11.72,-14.46,Open Play,Right,2,0,Medium,Saved
24,45,3.49,-8.73,Open Play,Right,1,0,Low,Missed
86,8,23.69,-20.95,Open Play,Left,3,0,Medium,Blocked
40,10,10.97,0,Penalty,Right,1,0,Low,Goal
37,44,9.98,-7.23,Open Play,Right,2,0,Medium,Goal
39,33,5.99,1.75,Open Play,Left,1,0,Low,Goal
16,53,7.73,6.48,Open Play,Right,1,0,Low,Goal
11,2,12.22,1.75,Open Play,Left,3,0,High,Saved
39,30,12.47,16.46,Open Play,Right,3,0,Medium,Missed
81,38,4.49,5.49,Open Play,Left,2,0,Medium,GoalFrame
6,52,17.46,0.75,Open Play,Left,3,2,Low,Missed
3,40,31.17,1.75,Open Play,Right,3,1,Medium,Missed
49,14,3.49,7.23,Open Play,Head,3,1,Medium,Goal
10,57,27.93,6.73,Open Play,Right,2,0,Medium,Saved
70,20,11.72,7.73,Open Play,Right,2,0,Medium,GoalFrame
88,56,14.96,-8.98,Open Play,Right,4,1,High,Missed
49,31,6.73,12.72,Open Play,Right,4,1,Medium,Blocked
75,52,8.73,-8.23,Open Play,Left,2,0,Medium,Blocked
86,59,23.19,15.71,Direct freekick,Left,6,2,Low,Saved
43,0,22.94,6.24,Open Play,Right,2,0,Medium,Missed
52,57,3.99,-12.47,Open Play,Right,1,0,Medium,Blocked
73,24,23.19,-9.73,Open Play,Left,3,0,Medium,Saved
90,43,4.24,0.5,Open Play,Right,2,0,Medium,Goal
11,27,21.2,-14.22,Open Play,Left,6,1,Low,Blocked
90,40,11.22,6.73,Open Play,Left,6,0,High,Blocked
50,49,20.2,-14.71,Open Play,Left,3,0,Low,Missed
59,56,7.23,7.23,Open Play,Head,3,0,Medium,Blocked
65,10,21.2,-16.21,Open Play,Right,5,1,Low,Blocked
27,11,17.96,17.21,Open Play,Right,3,0,Medium,Missed
70,41,13.47,-1.75,Open Play,Right,1,0,Medium,Missed
53,52,19.95,-12.47,Open Play,Right,2,0,Medium,Missed
45,19,28.93,10.72,Open Play,Left,3,1,Low,Blocked
6,25,7.73,6.48,Open Play,Head,3,1,Medium,Missed
83,45,7.98,-1.75,Open Play,Left,5,1,High,Missed
79,59,26.93,1.5,Open Play,Right,2,0,Low,Saved
92,49,18.45,-7.98,Open Play,Right,2,0,Medium,Missed
72,6,22.94,17.71,Open Play,Left,3,0,Low,Missed
71,41,2.49,0.75,Open Play,Head,1,0,Medium,Missed
76,32,30.67,5.24,Open Play,Left,4,1,Medium,Missed
13,30,24.94,14.71,Open Play,Left,3,1,Low,Missed
32,48,18.45,13.72,Open Play,Right,3,0,Medium,Blocked
8,39,10.23,4.49,Open Play,Head,1,0,Medium,Missed
22,2,11.97,-2.74,Open Play,Head,4,2,Low,Blocked
85,20,13.22,0.25,Open Play,Right,2,0,High,Blocked
81,29,20.7,0.75,Direct freekick,Left,7,2,Low,Missed
37,4,19.7,21.45,Open Play,Right,3,0,Low,Missed
26,23,18.95,-1.25,Open Play,Right,2,0,Medium,Blocked
79,43,10.97,1.5,Open Play,Head,1,0,Low,Saved
48,9,27.68,-15.96,Open Play,Left,4,0,Low,Missed
73,2,3.99,5.24,Open Play,Right,2,0,Low,Missed
4,41,8.73,-4.74,Open Play,Head,3,0,Medium,Missed
16,53,9.48,1.25,Open Play,Head,2,0,Low,Blocked
25,37,12.22,13.97,Open Play,Left,4,1,High,Missed
43,14,23.94,-7.98,Open Play,Right,3,1,Medium,Missed
6,42,3.74,-1,Open Play,Head,1,0,Medium,Goal
73,12,10.72,-3.24,Open Play,Left,1,0,Low,Goal
76,49,2.24,-1.25,Open Play,Right,1,1,Medium,Goal
46,16,7.48,-4.24,Open Play,Head,1,0,Low,Goal
20,47,7.48,10.72,Open Play,Left,1,0,Medium,Goal
13,33,6.98,7.73,Open Play,Head,2,0,Low,Goal
40,3,10.97,0,Penalty,Right,1,0,Low,Goal
73,1,20.95,-12.22,Open Play,Left,3,0,Medium,Blocked
54,37,7.23,-2,Open Play,Head,2,0,Medium,Saved
67,32,22.94,-9.73,Open Play,Left,3,1,Low,Saved
35,9,26.43,-11.72,Open Play,Right,3,1,High,Missed
90,20,8.23,-6.48,Open Play,Right,1,0,Low,Missed
4,20,9.23,14.46,Open Play,Left,2,0,Medium,Missed
83,3,8.23,-6.98,Open Play,Head,3,0,Medium,Missed
60,47,19.2,2.74,Direct freekick,Right,8,0,Low,Blocked
20,33,20.2,-2.24,Open Play,Right,3,0,Medium,Saved
47,51,11.72,-6.73,Open Play,Right,1,0,Low,Saved
34,27,10.47,9.73,Open Play,Right,2,0,Medium,Missed
59,6,6.73,-2.49,Open Play,Head,3,0,High,Blocked
24,29,10.47,4.74,Open Play,Left,2,0,High,Saved
11,3,20.7,8.98,Open Play,Right,3,0,Medium,Missed
14,2,8.73,11.72,Open Play,Right,3,1,Medium,Missed
54,32,2.74,-4.49,Open Play,Left,1,0,High,Blocked
41,24,22.69,-9.73,Open Play,Right,3,1,Low,Saved
36,13,22.2,-2.99,Open Play,Right,3,1,Medium,Missed
43,26,21.95,-3.99,Open Play,Right,4,1,Medium,Missed
8,41,7.98,1.25,Open Play,Head,3,1,Low,Missed
64,29,26.93,-2.99,Open Play,Left,1,0,High,Missed
27,49,40.15,3.49,Open Play,Right,2,0,Low,Missed
37,57,12.47,12.47,Open Play,Right,2,0,Medium,Missed
79,26,20.7,11.72,Direct freekick,Right,8,3,Low,Goal
63,55,19.2,-9.23,Open Play,Right,3,1,High,Blocked
11,37,21.7,-10.72,Open Play,Left,2,0,Low,Missed
55,11,10.23,8.73,Open Play,Left,1,0,Low,Saved
66,48,9.98,-2.74,Open Play,Head,2,0,Low,Missed
10,55,13.97,2.24,Open Play,Right,2,1,Low,Missed
54,20,10.72,11.22,Open Play,Right,4,1,High,Blocked
54,6,19.2,-0.75,Open Play,Right,8,3,Medium,Missed
66,41,9.98,8.23,Open Play,Right,1,0,Medium,Missed
78,23,4.74,4.74,Open Play,Left,0,0,Low,Goal
25,26,23.69,-7.73,Open Play,Left,3,0,Medium,Saved
73,40,14.96,0.25,Open Play,Right,3,0,Low,GoalFrame
68,38,22.69,7.48,Open Play,Right,5,2,Low,Blocked
68,50,18.95,0.25,Open Play,Right,3,0,Medium,Blocked
83,57,24.94,14.22,Open Play,Left,3,1,Low,Goal
25,25,26.43,0.75,Open Play,Right,2,0,Low,Blocked
83,33,8.98,-5.49,Open Play,Right,0,0,Low,Goal
11,45,18.7,2.99,Open Play,Right,2,0,Medium,Goal
53,47,9.48,1.5,Open Play,Head,5,3,Medium,Blocked
10,22,24.44,-0.5,Open Play,Left,3,0,Medium,Saved
21,15,9.48,1,Open Play,Right,1,0,Medium,Missed
10,45,23.19,-9.23,Open Play,Right,2,0,Low,Saved
27,32,26.68,1,Open Play,Right,2,0,Medium,GoalFrame
88,6,20.7,-11.22,Open Play,Right,2,1,Medium,Missed
13,23,5.99,-10.47,Open Play,Right,1,0,Medium,Saved
16,41,7.23,1.25,Open Play,Left,1,0,High,Saved
11,30,19.2,12.47,Open Play,Right,2,0,Medium,Blocked
17,36,23.69,11.22,Open Play,Right,3,1,Low,Saved
44,22,17.46,-10.47,Open Play,Right,7,0,Low,Blocked
58,43,12.47,-14.46,Open Play,Right,3,0,Low,Blocked
92,31,19.95,-17.96,Open Play,Left,4,1,Medium,Missed
13,33,13.97,-5.49,Open Play,Right,2,0,Low,Missed
23,25,64.84,-1,Open Play,Right,4,0,Low,Saved
17,31,13.22,-0.75,Open Play,Right,4,0,Medium,Blocked
46,20,19.7,10.23,Open Play,Right,3,0,High,Missed
40,36,28.18,0.5,Open Play,Right,3,1,Low,Saved
19,55,7.23,-0.5,Open Play,Head,2,0,High,Missed
51,5,8.48,-2.74,Open Play,Head,3,0,High,Saved
49,32,11.22,-7.23,Open Play,Right,2,0,Medium,Saved
4,1,8.73,6.98,Open Play,Right,2,0,High,Blocked
24,4,20.7,-16.46,Open Play,Right,2,0,Medium,Saved
44,7,23.94,5.74,Open Play,Left,3,0,Low,Saved
82,28,28.68,2.49,Open Play,Right,2,0,Low,Missed
26,7,10.97,1.25,Open Play,Head,2,1,Medium,GoalFrame
75,41,24.44,8.98,Open Play,Right,4,1,Low,Saved
60,10,10.72,2,Open Play,Left,3,1,High,Blocked
29,13,24.44,10.72,Open Play,Left,4,0,Medium,Missed
78,41,6.24,-3.49,Open Play,Head,1,1,Medium,Saved
38,44,27.68,-15.21,Open Play,Left,3,0,Medium,Missed
79,17,24.44,3.74,Open Play,Right,3,0,Medium,Blocked
49,44,25.69,8.23,Open Play,Right,2,0,Medium,Missed
46,8,14.71,2.74,Open Play,Right,3,0,Medium,Missed
45,19,17.71,-1.5,Open Play,Left,1,0,Medium,Missed
89,8,24.44,-7.23,Open Play,Right,4,2,Medium,Missed
19,32,20.7,9.73,Open Play,Left,2,0,Low,Goal
39,48,6.98,3.49,Open Play,Right,1,0,Low,Goal
47,40,18.21,4.24,Open Play,Left,4,0,Medium,Goal
48,47,23.94,1.75,Open Play,Right,2,0,Low,Missed
86,20,23.19,17.96,Direct freekick,Right,4,1,Low,Saved
91,23,3.74,7.48,Open Play,Left,2,0,Low,Missed
73,53,18.7,5.49,Open Play,Right,4,0,High,Missed
7,57,18.45,-15.96,Open Play,Left,3,1,Medium,Missed
88,21,12.22,8.73,Open Play,Right,2,0,High,Missed
16,27,5.24,-6.48,Open Play,Head,2,0,Medium,Blocked
1,46,8.48,-1.5,Open Play,Right,3,1,Medium,Missed
54,36,9.23,0.75,Open Play,Right,1,0,High,Blocked
21,7,12.47,-12.97,Open Play,Right,2,0,High,Blocked
34,51,11.97,14.22,Open Play,Right,4,0,Medium,Blocked
13,25,18.21,-1,Open Play,Right,4,2,Medium,Blocked
88,8,23.94,-11.97,Open Play,Right,4,1,Low,Blocked
23,29,23.69,-2.24,Open Play,Left,5,1,Medium,Blocked
43,15,12.97,3.49,Open Play,Right,5,1,Low,Blocked
44,56,12.72,2.24,Open Play,Left,1,0,Low,Missed
89,31,2.99,-2.74,Open Play,Right,1,0,Medium,Goal
87,22,18.7,-1.5,Open Play,Right,4,0,Medium,Goal
28,31,29.93,-8.98,Open Play,Left,5,3,Low,Missed
28,27,16.96,9.73,Open Play,Left,5,3,Medium,Missed
90,10,12.22,6.24,Open Play,Left,2,0,Medium,Blocked
36,1,8.23,14.71,Open Play,Left,2,0,Low,Missed
63,7,22.2,-13.72,Direct freekick,Right,4,1,Low,Missed
76,45,5.24,5.74,Open Play,Head,3,0,High,Missed
53,58,7.48,-10.47,Open Play,Right,2,0,High,Blocked
66,14,14.46,11.72,Open Play,Left,2,0,Medium,Missed
32,46,13.72,-6.73,Open Play,Right,3,1,Medium,Saved
11,2,4.74,-8.48,Open Play,Right,3,0,High,Missed
39,30,1,-1.5,Open Play,Other,0,0,Low,Saved
53,44,0.25,-33.92,Direct Corner,Left,2,0,Low,Saved
59,45,17.96,-5.49,Open Play,Left,7,1,Medium,Blocked
70,47,12.22,10.23,Open Play,Left,1,0,Medium,Missed
49,36,10.72,5.74,Open Play,Right,4,1,High,Missed
66,43,11.47,-10.47,Open Play,Right,1,0,Low,GoalFrame
85,19,2.49,5.99,Open Play,Left,3,0,High,Blocked
52,1,13.97,8.98,Open Play,Right,1,0,Low,Saved
32,35,9.48,-7.73,Open Play,Right,2,0,High,Saved
28,53,22.94,-7.98,Open Play,Left,2,0,Medium,Blocked
73,20,18.21,-11.22,Open Play,Left,2,0,Medium,Missed
50,53,15.96,3.49,Open Play,Right,1,0,Medium,Goal
12,41,27.93,11.72,Open Play,Right,2,0,Medium,Missed
47,46,10.97,0,Penalty,Right,1,0,Low,Goal
27,36,20.95,-3.74,Open Play,Left,4,0,Medium,Saved
26,30,27.43,2.24,Open Play,Right,3,0,Medium,Missed
77,4,6.48,-12.22,Open Play,Right,1,0,Low,Missed
82,53,22.69,-0.5,Open Play,Left,4,2,Medium,Saved
45,59,27.68,3.49,Open Play,Right,4,1,Low,Blocked
71,57,20.2,5.99,Open Play,Right,2,1,Medium,Saved
88,23,27.43,17.96,Open Play,Right,3,0,Low,Missed
67,46,19.2,4.49,Open Play,Right,2,0,High,Blocked
87,29,12.47,-1.5,Open Play,Head,3,1,High,Missed
60,7,4.49,5.99,Open Play,Head,3,1,Medium,Blocked
22,10,18.7,-4.99,Open Play,Right,4,0,Medium,Missed
61,51,23.69,1.25,Open Play,Right,5,0,Low,Missed
23,46,24.19,20.2,Open Play,Right,1,0,Low,Blocked
40,59,6.24,4.24,Open Play,Left,2,0,High,Blocked
40,46,8.23,-2.49,Open Play,Right,4,0,Medium,Saved
45,46,6.24,1.75,Open Play,Other,1,0,High,Saved
46,52,31.92,-5.24,Open Play,Right,3,0,Medium,Blocked
71,42,8.48,-2.24,Open Play,Head,2,0,High,Missed
70,56,21.2,-6.24,Open Play,Left,2,0,Medium,Blocked
82,56,23.19,-16.46,Open Play,Left,3,1,Medium,Saved
30,52,10.23,-3.49,Open Play,Right,2,1,Medium,Missed
89,20,9.73,-7.73,Open Play,Right,1,0,Medium,Goal
1,27,22.69,-0.5,Open Play,Left,3,1,Medium,Goal
82,31,13.22,-1.25,Open Play,Head,2,0,High,Missed
32,12,4.99,-4.99,Open Play,Head,1,0,Low,Blocked
90,6,22.94,1.25,Open Play,Right,4,1,Medium,Saved
86,3,24.44,-3.24,Open Play,Left,2,0,Medium,Missed
60,20,8.48,2.74,Open Play,Head,2,0,High,Missed
28,13,12.72,-10.47,Open Play,Left,1,0,Low,Goal
57,27,23.94,2.74,Open Play,Right,2,0,Medium,Missed
92,0,23.19,-8.98,Open Play,Right,3,0,Medium,Blocked
9,18,7.48,-4.24,Open Play,Head,2,0,Medium,Missed
56,14,22.44,-13.97,Open Play,Left,3,0,Low,Saved
13,8,19.95,-14.71,Open Play,Left,4,1,Medium,Blocked
30,49,10.72,-4.99,Open Play,Left,2,0,Medium,Saved
17,27,20.2,-13.22,Open Play,Left,2,0,Medium,Missed
8,54,22.2,14.96,Open Play,Left,3,1,Low,Saved
89,22,4.74,-6.24,Open Play,Head,2,0,High,Missed
65,55,25.44,-2,Open Play,Right,3,1,Medium,Blocked
63,54,12.22,3.99,Open Play,Head,2,0,High,Missed
51,21,24.69,3.49,Open Play,Right,5,0,Low,Saved
58,46,9.23,15.71,Open Play,Head,3,0,Medium,Blocked
73,10,11.22,8.73,Open Play,Right,3,0,Medium,Missed
55,19,6.48,-6.98,Open Play,Head,3,1,Low,Missed
33,7,3.74,-3.24,Open Play,Right,1,0,Medium,Goal
21,3,20.2,3.74,Open Play,Right,2,1,Medium,Blocked
28,55,17.96,-10.47,Open Play,Left,3,1,Medium,Blocked
50,1,30.92,-6.48,Open Play,Left,2,1,Medium,Missed
66,5,5.99,1,Open Play,Left,3,1,Medium,Saved
27,1,3.24,2.49,Open Play,Head,2,0,High,Missed
15,19,12.97,-12.97,Open Play,Left,3,0,High,Missed
45,0,24.44,13.97,Open Play,Right,3,0,Low,Saved
18,18,19.7,6.98,Open Play,Left,2,0,Low,Saved
45,17,19.45,-9.73,Open Play,Right,3,0,Low,Missed
56,0,10.72,-5.99,Open Play,Left,2,0,Medium,GoalFrame
55,22,15.21,14.22,Open Play,Right,3,0,High,Blocked
85,20,3.74,3.74,Open Play,Right,1,0,Low,Goal
90,50,15.96,-0.75,Open Play,Left,2,0,Medium,Goal
59,29,14.46,-2.99,Open Play,Left,1,0,,owngoal
55,40,6.98,6.24,Open Play,Head,3,1,Medium,Saved
92,19,10.23,-1.25,Open Play,Head,2,0,Medium,Saved
22,15,7.98,-12.22,Open Play,Right,2,0,Medium,Saved
62,48,8.23,14.22,Open Play,Left,1,0,Medium,Missed
83,43,27.43,-3.49,Open Play,Left,5,2,Low,Blocked
80,20,22.44,3.49,Open Play,Right,4,1,Medium,Blocked
91,51,5.24,15.96,Open Play,Left,2,0,High,Saved
54,40,24.19,4.74,Open Play,Right,2,0,Low,Missed
72,27,18.21,-8.23,Open Play,Left,2,0,Medium,Saved
66,41,15.71,-2.99,Open Play,Left,2,0,Low,Missed
21,17,14.22,2.74,Open Play,Right,4,0,High,Blocked
58,51,12.97,12.22,Open Play,Right,2,0,Medium,Saved
93,45,29.18,4.49,Open Play,Right,3,0,Medium,Saved
26,18,24.19,-12.47,Open Play,Right,2,0,Low,Blocked
33,41,32.42,-4.74,Direct freekick,Left,5,1,Low,Missed
55,51,14.46,1.75,Open Play,Right,4,0,High,Blocked
39,11,19.2,0.75,Open Play,Right,3,0,Medium,Saved
3,40,4.99,-0.5,Open Play,Head,1,0,Medium,Missed
20,12,26.93,6.73,Open Play,Right,3,0,Low,Saved
25,3,5.74,-7.48,Open Play,Right,3,0,High,Blocked
64,3,11.47,10.23,Open Play,Right,3,1,Medium,Missed
55,46,7.48,1,Open Play,Right,1,0,Low,Missed
83,39,16.96,6.24,Open Play,Left,2,0,Low,Saved
91,50,9.48,0.25,Open Play,Head,2,0,Low,Missed
78,35,22.44,6.24,Open Play,Left,3,1,Medium,Saved
38,12,13.47,-7.73,Open Play,Right,3,0,Low,Blocked
51,8,2.74,2.24,Open Play,Head,3,1,Medium,Goal
43,13,8.98,-5.99,Open Play,Left,2,0,Low,Goal
21,19,5.49,-13.47,Open Play,Right,0,0,Low,Goal
49,11,1,7.23,Open Play,Left,1,1,Low,Goal
21,33,2.99,-3.74,Open Play,Left,1,0,Medium,Goal
4,3,19.45,-3.99,Open Play,Left,2,0,High,Goal
71,30,8.98,-6.73,Open Play,Right,1,0,Medium,Goal
19,30,20.45,-4.74,Direct freekick,Left,7,2,Low,Goal
81,54,29.18,9.98,Open Play,Left,4,1,Medium,Saved
43,57,16.71,2.74,Open Play,Right,5,0,High,Blocked
65,23,13.22,9.48,Open Play,Right,5,0,Medium,Missed
13,41,6.48,-10.72,Open Play,Right,0,0,High,Goal
41,43,8.48,-2.99,Open Play,Right,1,0,High,Goal
14,32,10.23,-5.74,Open Play,Head,1,0,Low,Saved
6,27,25.69,-9.73,Open Play,Left,2,0,Medium,Saved
36,50,21.7,-7.23,Open Play,Left,5,0,Medium,Blocked
29,7,8.23,13.22,Open Play,Left,2,0,Medium,Blocked
72,21,8.48,11.22,Open Play,Right,2,0,Medium,Blocked
69,52,18.7,-0.75,Open Play,Right,1,0,Medium,Missed
73,36,14.22,8.23,Open Play,Right,2,0,High,Blocked
61,21,13.97,10.72,Open Play,Left,3,0,Medium,Blocked
57,3,13.22,5.49,Open Play,Right,1,0,Medium,Saved
54,58,28.93,10.23,Open Play,Right,5,1,Low,Blocked
56,52,18.21,-14.96,Open Play,Left,3,2,Low,Saved
44,17,3.99,-5.49,Open Play,Right,4,0,High,Saved
83,24,26.93,6.98,Open Play,Right,3,0,Medium,Blocked
19,18,25.44,2.99,Open Play,Right,2,0,Medium,Saved
54,33,12.47,-4.49,Open Play,Head,4,1,Medium,Missed
34,12,20.95,14.71,Open Play,Left,1,0,Medium,Saved
59,42,7.73,12.72,Open Play,Left,2,0,High,Saved
51,49,26.43,3.74,Open Play,Right,4,1,Low,Goal
51,49,24.44,-14.71,Open Play,Right,3,0,Low,Goal
69,43,4.99,2.24,Open Play,Left,1,0,Medium,Goal
70,52,10.97,0,Penalty,Right,1,0,Low,Goal
88,0,8.23,-12.22,Open Play,Head,3,1,Medium,Blocked
71,5,11.97,2.99,Open Play,Head,1,0,Low,Missed
20,13,10.23,-1.75,Open Play,Head,1,0,Low,Blocked
77,24,5.99,13.72,Open Play,Right,4,0,Low,Blocked
86,49,2.49,3.99,Open Play,Left,1,0,Low,Saved
65,3,21.7,7.98,Open Play,Right,4,2,Low,Saved
10,25,23.94,-3.99,Open Play,Right,3,0,Medium,Saved
85,2,14.96,5.24,Open Play,Left,2,0,Medium,Blocked
78,26,12.22,19.7,Open Play,Right,2,1,Low,Saved
64,18,5.49,-6.73,Open Play,Head,2,0,Medium,Missed
