tm_id,player_name,birth_day,birth_month,birth_year,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season,current_club,current_club_country,market_value_euros,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,name_lower,firstname_lower,lastname_lower,firstinitial_lower,league_country_lower,position_code,position_grouped,outfielder_goalkeeper,age,age_when_joining,years_since_joining,years_until_contract_expiry,market_value_pounds
255294,florian kastenmeier,28.0,6.0,1997.0,Regensburg,Germany,1997-06-28,Goalkeeper,192.0,right,Germany,,L1,2019,fortuna düsseldorf,germany,1200000.0,2019-07-01,2024-06-30,,,,,Signature - ISCM AG,florian kastenmeier,florian,kastenmeier,f,germany,GK,Goalkeeper,Goalkeeper,24.0,22.0,2.0,2.0,1080000.0
258188,rolando aarons,16.0,11.0,1995.0,Kingston,Jamaica,1995-11-16,attack - Left Winger,178.0,left,,Jamaica,GB1,2019,huddersfield town,england,400000.0,2021-01-07,2023-06-30,club option 1 year,,,,Colossal Sports Management,rolando aarons,rolando,aarons,r,england,LW,Forward,Outfielder,25.0,25.0,0.0,1.0,360000.0
258254,jemerson,24.0,8.0,1992.0,Jeremoabo,Brazil,1992-08-24,Defender - Centre-Back,184.0,right,,Monaco,FR1,2019,without club,,3000000.0,2021-07-01,,,,,,fAirplay-Management,jemerson,jemerson,jemerson,j,,CB,Defender,Outfielder,29.0,28.0,0.0,,2700000.0
258879,cameron borthwick-jackson,2.0,2.0,1997.0,Manchester,England,1997-02-02,Defender - Left-Back,189.0,left,England,,GB1,2019,burton albion,england,800000.0,2021-07-01,2023-06-30,,,,,YMU Group,cameron borthwick-jackson,cameron,borthwick-jackson,c,england,LB,Defender,Outfielder,24.0,24.0,0.0,1.0,720000.0
258889,dominic solanke,14.0,9.0,1997.0,Basingstoke,England,1997-09-14,attack - Centre-Forward,186.0,right,,Nigeria,GB1,2019,afc bournemouth,england,12000000.0,2019-01-04,2024-06-30,,,,,Relatives,dominic solanke,dominic,solanke,d,england,ST,Forward,Outfielder,23.0,21.0,2.0,2.0,10800000.0
259150,leon brüggemeier,23.0,8.0,1997.0,Salzkotten,Germany,1997-08-23,Goalkeeper,193.0,both,Germany,,L1,2019,without club,,50000.0,2021-07-01,,,,,,Relatives,leon bruggemeier,leon,bruggemeier,l,,GK,Goalkeeper,Goalkeeper,24.0,23.0,0.0,,45000.0
259930,gabriel fernández,13.0,5.0,1994.0,Montevideo,Uruguay,1994-05-13,attack - Centre-Forward,186.0,right,Uruguay,,ES1,2019,fc juárez,mexico,1000000.0,2021-07-19,2023-06-30,,celta de vigo,spain,2022-06-30,UruFutbol,gabriel fernandez,gabriel,fernandez,g,mexico,ST,Forward,Outfielder,27.0,27.0,0.0,1.0,900000.0
260806,isaac mbenza,8.0,3.0,1996.0,Saint-Denis,France,1996-03-08,attack - Right Winger,188.0,right,,DR Congo,FR1,2019,huddersfield town,england,5000000.0,2019-07-09,2022-06-30,,,,,Vision Foot,isaac mbenza,isaac,mbenza,i,england,RW,Forward,Outfielder,25.0,23.0,2.0,0.0,4500000.0
260858,adam jahn,5.0,1.0,1991.0,"El Macero, California",United States,1991-01-05,attack - Centre-Forward,190.0,,United States,,MLS1,2019,orange county sc,united states,400000.0,2021-02-22,2021-11-30,,,,,"Stone Sports Management, LLC",adam jahn,adam,jahn,a,united states,ST,Forward,Outfielder,30.0,30.0,0.0,0.0,360000.0
261095,sauli väisänen,5.0,6.0,1994.0,Helsinki,Finland,1994-06-05,Defender - Centre-Back,188.0,right,Finland,,IT1,2019,cosenza calcio,italy,400000.0,2021-08-16,2022-06-30,Option for a further year,,,,Global Soccer Management,sauli vaisanen,sauli,vaisanen,s,italy,CB,Defender,Outfielder,27.0,27.0,0.0,0.0,360000.0
261502,paulino de la fuente,27.0,6.0,1997.0,Santander,Spain,1997-06-27,midfield - Attacking Midfield,184.0,left,Spain,,ES1,2019,málaga cf,spain,500000.0,2021-07-01,2023-06-30,,,,,LEADERBROCK,paulino de la fuente,paulino,fuente,p,spain,CAM,Midfielder,Outfielder,24.0,24.0,0.0,1.0,450000.0
261611,ali adnan,19.0,12.0,1993.0,Baghdad,Iraq,1993-12-19,Defender - Left-Back,185.0,left,Iraq,,MLS1,2019,without club,,1500000.0,2021-07-03,,,,,,CAA Base Ltd,ali adnan,ali,adnan,a,,LB,Defender,Outfielder,27.0,27.0,0.0,,1350000.0
262391,lluís lópez,5.0,3.0,1997.0,Manresa,Spain,1997-03-05,Defender - Centre-Back,182.0,right,Spain,,ES1,2019,real zaragoza,spain,800000.0,2021-08-18,2023-06-30,,,,,TACTIC GRUP - OROBITG,lluis lopez,lluis,lopez,l,spain,CB,Defender,Outfielder,24.0,24.0,0.0,1.0,720000.0
262474,yony gonzález,11.0,7.0,1994.0,Medellín,Colombia,1994-07-11,attack - Right Winger,184.0,right,Colombia,,MLS1,2019,ceará sporting club,brazil,1600000.0,2021-02-23,2024-06-30,,sl benfica,portugal,2021-12-31,Gianluca De Franco,yony gonzalez,yony,gonzalez,y,brazil,RW,Forward,Outfielder,27.0,26.0,0.0,2.0,1440000.0
262608,adama traoré,28.0,6.0,1995.0,Bamako,Mali,1995-06-28,midfield - Central Midfield,178.0,left,Mali,,FR1,2019,hatayspor,turkey,3800000.0,2020-09-11,2022-06-30,Option for a further year,,,,H2C Sport Consulting,adama traore,adama,traore,a,turkey,CM,Midfielder,Outfielder,26.0,25.0,0.0,0.0,3420000.0
262895,soufyan ahannach,9.0,9.0,1995.0,Amsterdam,Netherlands,1995-09-09,midfield - Attacking Midfield,179.0,right,,Morocco,GB1,2019,fc den bosch,netherlands,350000.0,2021-02-15,,,,,,Ahannach Sport,soufyan ahannach,soufyan,ahannach,s,netherlands,CAM,Midfielder,Outfielder,25.0,25.0,0.0,,315000.0
262980,jefferson lerma,25.0,10.0,1994.0,Cerrito,Colombia,1994-10-25,midfield - Defensive Midfield,179.0,right,Colombia,,GB1,2019,afc bournemouth,england,15000000.0,2018-08-07,2023-06-30,,,,,ABADSPORT,jefferson lerma,jefferson,lerma,j,england,CDM,Midfielder,Outfielder,26.0,23.0,3.0,1.0,13500000.0
263118,johannes bühler,26.0,7.0,1997.0,Alsfeld,Germany,1997-07-26,midfield - Defensive Midfield,181.0,right,Germany,,L1,2019,without club,,100000.0,2021-02-23,,,,,,WINStar Management,johannes buhler,johannes,buhler,j,,CDM,Midfielder,Outfielder,24.0,23.0,0.0,,90000.0
263770,jesse gonzález,25.0,4.0,1995.0,"Edenton, North Carolina",United States,1995-04-25,Goalkeeper,193.0,,,Mexico,MLS1,2019,without club,,700000.0,2020-08-06,,,,,,,jesse gonzalez,jesse,gonzalez,j,,GK,Goalkeeper,Goalkeeper,26.0,25.0,1.0,,630000.0
264660,isaac christie-davies,18.0,10.0,1997.0,Brighton,England,1997-10-18,midfield - Attacking Midfield,188.0,right,,England,GB1,2019,barnsley fc u23,england,300000.0,2021-07-01,2023-06-30,,,,,CAA Base Ltd,isaac christie-davies,isaac,christie-davies,i,england,CAM,Midfielder,Outfielder,23.0,23.0,0.0,1.0,270000.0
268176,sergi palencia,23.0,3.0,1996.0,Badalona,Spain,1996-03-23,Defender - Right-Back,172.0,right,Spain,,FR1,2019,cd leganés,spain,2800000.0,2020-09-28,2023-06-30,Option to buy,as saint-étienne,france,2022-06-30,AC Talent,sergi palencia,sergi,palencia,s,spain,RB,Defender,Outfielder,25.0,24.0,0.0,1.0,2520000.0
268280,fatai alashe,21.0,10.0,1993.0,"Southfield, Michigan",United States,1993-10-21,midfield - Defensive Midfield,183.0,,,Nigeria,MLS1,2019,sacramento republic fc,united states,325000.0,2021-03-24,2021-11-30,,,,,Octagon,fatai alashe,fatai,alashe,f,united states,CDM,Midfielder,Outfielder,27.0,27.0,0.0,0.0,292500.0
268946,josé antonio caro,3.0,5.0,1994.0,La Palma del Condado,Spain,1994-05-03,Goalkeeper,184.0,,Spain,,ES1,2019,burgos cf,spain,500000.0,2021-08-22,2023-06-30,,real valladolid cf,spain,2022-06-30,YOU FIRST SPORTS,jose antonio caro,jose,caro,j,spain,GK,Goalkeeper,Goalkeeper,27.0,27.0,0.0,1.0,450000.0
271183,brandt bronico,20.0,6.0,1995.0,"Westminster, Maryland",United States,1995-06-20,midfield - Central Midfield,173.0,,United States,,MLS1,2019,charlotte independence,united states,600000.0,2021-03-17,2022-12-31,,charlotte fc,united states,2021-11-30,,brandt bronico,brandt,bronico,b,united states,CM,Midfielder,Outfielder,26.0,25.0,0.0,1.0,540000.0
271438,tomás martínez,7.0,3.0,1995.0,Béccar,Argentina,1995-03-07,midfield - Attacking Midfield,172.0,left,,Italy,MLS1,2019,defensa y justicia,argentina,2000000.0,2021-02-01,2021-12-31,,,,,Relatives,tomas martinez,tomas,martinez,t,argentina,CAM,Midfielder,Outfielder,26.0,25.0,0.0,0.0,1800000.0
271662,ken tribbett,28.0,8.0,1992.0,"Centennial, Colorado",United States,1992-08-28,Defender - Centre-Back,188.0,right,United States,,MLS1,2019,without club,,200000.0,2021-01-01,,,,,,,ken tribbett,ken,tribbett,k,,CB,Defender,Outfielder,29.0,28.0,0.0,,180000.0
272159,florian flecker,29.0,10.0,1995.0,Voitsberg,Austria,1995-10-29,midfield - Right Midfield,177.0,right,Austria,,L1,2019,lask,austria,600000.0,2021-07-01,2024-06-30,,,,,Family & Football,florian flecker,florian,flecker,f,austria,RM,Midfielder,Outfielder,25.0,25.0,0.0,2.0,540000.0
272631,arnaud lusamba,4.0,1.0,1997.0,Metz,France,1997-01-04,midfield - Central Midfield,180.0,right,,DR Congo,FR1,2019,amiens sc,france,2000000.0,2020-10-20,2022-06-30,,,,,P&P Sport Management S.A.M.,arnaud lusamba,arnaud,lusamba,a,france,CM,Midfielder,Outfielder,24.0,23.0,0.0,0.0,1800000.0
276566,aaron herzog,30.0,1.0,1998.0,Köln,Germany,1998-01-30,midfield - Attacking Midfield,180.0,both,Germany,,L1,2019,hallescher fc,germany,150000.0,2021-07-14,2022-06-30,Option for a further year,,,,CS,aaron herzog,aaron,herzog,a,germany,CAM,Midfielder,Outfielder,23.0,23.0,0.0,0.0,135000.0
276768,nolan mbemba,19.0,2.0,1995.0,Amiens,France,1995-02-19,midfield - Defensive Midfield,181.0,right,,France,FR1,2019,ac le havre,france,450000.0,2020-07-01,2023-06-30,,,,,StarFactory,nolan mbemba,nolan,mbemba,n,france,CDM,Midfielder,Outfielder,26.0,25.0,1.0,1.0,405000.0
277033,david brooks,8.0,7.0,1997.0,Warrington,England,1997-07-08,attack - Right Winger,173.0,left,,England,GB1,2019,afc bournemouth,england,16000000.0,2018-07-01,2022-06-30,,,,,Unique Sports Management,david brooks,david,brooks,d,england,RW,Forward,Outfielder,24.0,20.0,3.0,0.0,14400000.0
277353,michael salazar,15.0,11.0,1992.0,"New York City, New York",United States,1992-11-15,attack - Centre-Forward,180.0,,,United States,MLS1,2019,memphis 901 fc,united states,200000.0,2021-04-12,2021-11-30,,,,,HPA SOCCER,michael salazar,michael,salazar,m,united states,ST,Forward,Outfielder,28.0,28.0,0.0,0.0,180000.0
277782,chris cadden,19.0,9.0,1996.0,Bellshill,Scotland,1996-09-19,Defender - Right-Back,183.0,right,Scotland,,MLS1,2019,hibernian fc,scotland,700000.0,2021-01-15,2023-05-31,,,,,PLG Scotland,chris cadden,chris,cadden,c,scotland,RB,Defender,Outfielder,24.0,24.0,0.0,1.0,630000.0
280239,seung-woo lee,6.0,1.0,1998.0,"Suwon, Gyeonggi","Korea, South",1998-01-06,attack - Left Winger,173.0,right,"Korea, South",,IT1,2019,sint-truidense vv,belgium,500000.0,2019-08-30,2022-06-30,,,,,P&P Sport Management S.A.M.,seung-woo lee,seung-woo,lee,s,belgium,LW,Forward,Outfielder,23.0,21.0,2.0,0.0,450000.0
281319,alberth elis,12.0,2.0,1996.0,San Pedro Sula,Honduras,1996-02-12,attack - Right Winger,180.0,right,Honduras,,MLS1,2019,fc girondins bordeaux,france,4000000.0,2021-08-24,2024-06-30,Option to buy,boavista fc,portugal,2022-06-30,Futbol Consultants S.R.L,alberth elis,alberth,elis,a,france,RW,Forward,Outfielder,25.0,25.0,0.0,2.0,3600000.0
281405,gonzalo martínez,13.0,6.0,1993.0,Guaymallén,Argentina,1993-06-13,midfield - Attacking Midfield,170.0,left,,Italy,MLS1,2019,al-nassr fc,saudi arabia,12000000.0,2020-09-07,,,,,,Dodici,gonzalo martinez,gonzalo,martinez,g,saudi arabia,CAM,Midfielder,Outfielder,28.0,27.0,0.0,,10800000.0
282409,marcos lavín,2.0,9.0,1996.0,Madrid,Spain,1996-09-02,Goalkeeper,190.0,right,Spain,,ES1,2019,fc voluntari,romania,150000.0,2020-09-02,2022-06-30,,,,,MRHfutbol,marcos lavin,marcos,lavin,m,romania,GK,Goalkeeper,Goalkeeper,24.0,24.0,0.0,0.0,135000.0
282421,javi muñoz,28.0,2.0,1995.0,Parla,Spain,1995-02-28,midfield - Central Midfield,179.0,right,Spain,,ES1,2019,sd eibar,spain,700000.0,2021-07-01,2023-06-30,,,,,,javi munoz,javi,munoz,j,spain,CM,Midfielder,Outfielder,26.0,26.0,0.0,1.0,630000.0
282658,sidney eweka,12.0,4.0,1998.0,Berlin,Germany,1998-04-12,midfield - Central Midfield,188.0,right,,Nigeria,L1,2019,retired,,0.0,2021-07-01,,,,,,,sidney eweka,sidney,eweka,s,,CM,Midfielder,Outfielder,23.0,23.0,0.0,,0.0
282724,adriàn guerrero,28.0,1.0,1998.0,Blanes,Spain,1998-01-28,Defender - Left-Back,175.0,left,Spain,,ES1,2019,fc zürich,switzerland,400000.0,2021-07-01,2024-06-30,,,,,Media Base Sports,adrian guerrero,adrian,guerrero,a,switzerland,LB,Defender,Outfielder,23.0,23.0,0.0,2.0,360000.0
282726,dani morer,5.0,2.0,1998.0,Mataró,Spain,1998-02-05,Defender - Right-Back,166.0,right,,Colombia,ES1,2019,fc andorra,andorra,300000.0,2021-08-25,2025-06-30,,fc famalicão,portugal,2022-06-30,SEG,dani morer,dani,morer,d,andorra,RB,Defender,Outfielder,23.0,23.0,0.0,3.0,270000.0
283060,lorenzo dickmann,24.0,9.0,1996.0,Milano,Italy,1996-09-24,midfield - Right Midfield,177.0,right,Italy,,IT1,2019,spal,italy,1500000.0,2019-07-01,2023-06-30,,,,,PLAYER MANAGEMENT SRL,lorenzo dickmann,lorenzo,dickmann,l,italy,RM,Midfielder,Outfielder,24.0,22.0,2.0,1.0,1350000.0
283233,jacob rasmussen,28.0,5.0,1997.0,Odense,Denmark,1997-05-28,Defender - Centre-Back,190.0,left,Denmark,,IT1,2019,vitesse arnhem,netherlands,3000000.0,2020-07-21,2024-06-30,Option to buy,acf fiorentina,italy,2022-06-30,BJARNE GOLDBAEK,jacob rasmussen,jacob,rasmussen,j,netherlands,CB,Defender,Outfielder,24.0,23.0,1.0,2.0,2700000.0
283286,robin bormuth,19.0,9.0,1995.0,Groß-Rohrheim,Germany,1995-09-19,Defender - Centre-Back,190.0,right,Germany,,L1,2019,karlsruher sc,germany,900000.0,2020-08-03,2022-06-30,,,,,D+R,robin bormuth,robin,bormuth,r,germany,CB,Defender,Outfielder,25.0,24.0,1.0,0.0,810000.0
284270,moritz nicolas,21.0,10.0,1997.0,Gladbeck,Germany,1997-10-21,Goalkeeper,193.0,right,Germany,,L1,2019,fc viktoria köln,germany,250000.0,2021-07-15,2023-06-30,,borussia mönchengladbach,germany,2022-06-30,ROOF,moritz nicolas,moritz,nicolas,m,germany,GK,Goalkeeper,Goalkeeper,23.0,23.0,0.0,1.0,225000.0
284346,phillip menzel,18.0,8.0,1998.0,Kiel,Germany,1998-08-18,Goalkeeper,192.0,right,Germany,,L1,2019,sk austria klagenfurt,austria,300000.0,2020-08-01,2022-06-30,,,,,More than Talents,phillip menzel,phillip,menzel,p,austria,GK,Goalkeeper,Goalkeeper,23.0,21.0,1.0,0.0,270000.0
284890,josé luis trápaga,21.0,5.0,1998.0,"Polanco, Cantabria",Spain,1998-05-21,Defender - Right-Back,176.0,right,Spain,,ES1,2019,barreda balompié,spain,100000.0,2021-01-01,2021-06-30,,,,,Agustín Martínez,jose luis trapaga,jose,trapaga,j,spain,RB,Defender,Outfielder,23.0,22.0,0.0,-1.0,90000.0
286259,davide riccardi,9.0,4.0,1996.0,Monfalcone,Italy,1996-04-09,Defender - Centre-Back,186.0,right,Italy,,IT1,2019,us triestina,italy,250000.0,2021-08-17,,,,,,Barbadillo & Italiani Srl,davide riccardi,davide,riccardi,d,italy,CB,Defender,Outfielder,25.0,25.0,0.0,,225000.0
287638,leonardo fontanesi,20.0,2.0,1996.0,Correggio,Italy,1996-02-20,Defender - Centre-Back,190.0,right,Italy,,IT1,2019,without club,,100000.0,2020-07-01,,,,,,GP Soccer and Management Srl,leonardo fontanesi,leonardo,fontanesi,l,,CB,Defender,Outfielder,25.0,24.0,1.0,,90000.0
287717,emanuele ndoj,20.0,11.0,1996.0,Catania,Italy,1996-11-20,midfield - Central Midfield,189.0,right,,Italy,IT1,2019,brescia calcio,italy,1300000.0,2016-01-31,2022-06-30,,,,,M.A.R.A.T. Football Management,emanuele ndoj,emanuele,ndoj,e,italy,CM,Midfielder,Outfielder,24.0,19.0,5.0,0.0,1170000.0
288496,gabriel boschilia,5.0,3.0,1996.0,Piracicaba,Brazil,1996-03-05,midfield - Attacking Midfield,172.0,left,,Italy,FR1,2019,sport club internacional,brazil,3000000.0,2020-01-28,2022-12-31,,,,,no agent,gabriel boschilia,gabriel,boschilia,g,brazil,CAM,Midfielder,Outfielder,25.0,23.0,1.0,1.0,2700000.0
289061,alessandro murgia,9.0,8.0,1996.0,Roma,Italy,1996-08-09,midfield - Central Midfield,185.0,right,Italy,,IT1,2019,spal,italy,1500000.0,2019-07-12,2024-06-30,,,,,Alessandro Lucci - WSA,alessandro murgia,alessandro,murgia,a,italy,CM,Midfielder,Outfielder,25.0,22.0,2.0,2.0,1350000.0
289507,ismail azzaoui,6.0,1.0,1998.0,Brussel,Belgium,1998-01-06,attack - Right Winger,177.0,right,,Morocco,L1,2019,heracles almelo,netherlands,400000.0,2020-10-27,2022-06-30,,,,,StarFactory,ismail azzaoui,ismail,azzaoui,i,netherlands,RW,Forward,Outfielder,23.0,22.0,0.0,0.0,360000.0
290551,vincent koziello,28.0,10.0,1995.0,Grasse,France,1995-10-28,midfield - Central Midfield,168.0,right,,Poland,L1,2019,kv oostende,belgium,700000.0,2021-08-17,2024-06-30,club option 1 year,,,,Soccer and more,vincent koziello,vincent,koziello,v,belgium,CM,Midfielder,Outfielder,25.0,25.0,0.0,2.0,630000.0
290788,kaylen hinds,28.0,1.0,1998.0,London,England,1998-01-28,attack - Second Striker,179.0,right,,Jamaica,GB1,2019,welling united,england,300000.0,2021-08-20,,,,,,TSM,kaylen hinds,kaylen,hinds,k,england,SS,Forward,Outfielder,23.0,23.0,0.0,,270000.0
291658,luis amarilla,25.0,8.0,1995.0,Areguá,Paraguay,1995-08-25,attack - Centre-Forward,182.0,right,Paraguay,,MLS1,2019,ldu quito,ecuador,2000000.0,2021-01-21,2022-06-30,Option to buy,club atlético vélez sarsfield,argentina,2021-12-31,no agent,luis amarilla,luis,amarilla,l,ecuador,ST,Forward,Outfielder,26.0,25.0,0.0,0.0,1800000.0
293592,brandon borrello,25.0,7.0,1995.0,Adelaide,Australia,1995-07-25,attack - Right Winger,178.0,right,,Italy,L1,2019,sg dynamo dresden,germany,600000.0,2021-07-03,2023-06-30,,,,,JB Sports2Business GmbH,brandon borrello,brandon,borrello,b,germany,RW,Forward,Outfielder,26.0,25.0,0.0,1.0,540000.0
294707,jordan hamilton,17.0,3.0,1996.0,"Scarborough, Ontario",Canada,1996-03-17,attack - Centre-Forward,185.0,,,Jamaica,MLS1,2019,indy eleven,united states,275000.0,2021-03-01,2021-11-30,,,,,HPA SOCCER,jordan hamilton,jordan,hamilton,j,united states,ST,Forward,Outfielder,25.0,24.0,0.0,0.0,247500.0
294873,thiago maia,23.0,3.0,1997.0,Boa Vista,Brazil,1997-03-23,midfield - Defensive Midfield,179.0,left,Brazil,,FR1,2019,clube de regatas do flamengo,brazil,3000000.0,2020-01-22,2023-06-30,Option to buy,losc lille,france,2022-06-30,Bertolucci Sports,thiago maia,thiago,maia,t,brazil,CDM,Midfielder,Outfielder,24.0,22.0,1.0,1.0,2700000.0
294894,leo suárez,30.0,3.0,1996.0,José León Suárez,Argentina,1996-03-30,attack - Right Winger,167.0,left,,Spain,ES1,2019,cf américa,mexico,1500000.0,2020-01-13,2024-12-31,,,,,Marcelo Lombilla,leo suarez,leo,suarez,l,mexico,RW,Forward,Outfielder,25.0,23.0,1.0,3.0,1350000.0
295082,jon sillero,24.0,5.0,1998.0,Durango,Spain,1998-05-24,Defender - Centre-Back,177.0,right,Spain,,ES1,2019,bilbao athletic,spain,200000.0,2016-07-01,2023-06-30,,,,,Jesus Medina Martin,jon sillero,jon,sillero,j,spain,CB,Defender,Outfielder,23.0,18.0,5.0,1.0,180000.0
296345,florian baak,18.0,3.0,1999.0,Berlin,Germany,1999-03-18,Defender - Centre-Back,191.0,right,Germany,,L1,2019,fc winterthur,switzerland,350000.0,2020-10-12,2022-06-30,,,,,TDS SPORTS,florian baak,florian,baak,f,switzerland,CB,Defender,Outfielder,22.0,21.0,0.0,0.0,315000.0
297367,gianmarco chironi,7.0,9.0,1997.0,Nardò,Italy,1997-09-07,Goalkeeper,183.0,right,Italy,,IT1,2019,audace cerignola,italy,75000.0,2020-09-26,2021-06-30,,,,,TGsoccer Srls,gianmarco chironi,gianmarco,chironi,g,italy,GK,Goalkeeper,Goalkeeper,23.0,23.0,0.0,-1.0,67500.0
298228,deklan wynne,20.0,3.0,1995.0,"Johannesburg, Gauteng",South Africa,1995-03-20,Defender - Left-Back,178.0,left,,England,MLS1,2019,oklahoma city energy fc,united states,450000.0,2021-07-01,2021-11-30,,phoenix rising fc,united states,2021-11-30,CAA Base Ltd,deklan wynne,deklan,wynne,d,united states,LB,Defender,Outfielder,26.0,26.0,0.0,0.0,405000.0
298240,george thomas,24.0,3.0,1997.0,Leicester,England,1997-03-24,midfield - Attacking Midfield,173.0,right,,England,GB1,2019,queens park rangers,england,600000.0,2020-07-27,2023-06-30,club option 1 year,,,,CAA Base Ltd,george thomas,george,thomas,g,england,CAM,Midfielder,Outfielder,24.0,23.0,1.0,1.0,540000.0
300508,palkó dárdai,24.0,4.0,1999.0,Berlin,Germany,1999-04-24,attack - Right Winger,180.0,left,,Germany,L1,2019,mol fehérvár fc,hungary,500000.0,2021-01-19,2025-06-30,,,,,Relatives,palko dardai,palko,dardai,p,hungary,RW,Forward,Outfielder,22.0,21.0,0.0,3.0,450000.0
300582,jonas hupe,1.0,12.0,1999.0,,Germany,1999-12-01,Goalkeeper,200.0,right,Germany,,L1,2019,1.fc saarbrücken,germany,75000.0,2021-07-01,2023-06-30,,,,,KL Sportsbase,jonas hupe,jonas,hupe,j,germany,GK,Goalkeeper,Goalkeeper,21.0,21.0,0.0,1.0,67500.0
301240,samuele perisan,21.0,8.0,1997.0,San Vito al Tagliamento,Italy,1997-08-21,Goalkeeper,192.0,left,Italy,,IT1,2019,pordenone calcio,italy,1300000.0,2020-10-05,2024-06-30,,,,,Patrick Bastianelli,samuele perisan,samuele,perisan,s,italy,GK,Goalkeeper,Goalkeeper,24.0,23.0,0.0,2.0,1170000.0
302792,harry shipp,7.0,11.0,1991.0,"Lake Forest, Illinois",United States,1991-11-07,attack - Left Winger,175.0,right,United States,,MLS1,2019,retired,,0.0,2020-06-16,,,,,,Wasserman,harry shipp,harry,shipp,h,,LW,Forward,Outfielder,29.0,28.0,1.0,,0.0
306166,nuno da costa,10.0,2.0,1991.0,Praïa,Cape Verde,1991-02-10,attack - Centre-Forward,182.0,right,,France,FR1,2019,nottingham forest,england,1000000.0,2020-01-29,2023-06-30,,,,,SEG,nuno da costa,nuno,costa,n,england,ST,Forward,Outfielder,30.0,28.0,1.0,1.0,900000.0
308801,adalberto peñaranda,31.0,5.0,1997.0,"El Vigía, Mérida",Venezuela,1997-05-31,attack - Centre-Forward,186.0,right,,Spain,GB1,2019,ud las palmas,spain,400000.0,2021-07-12,2023-06-30,,watford fc,england,2022-06-30,Go Pro Sport Management,adalberto penaranda,adalberto,penaranda,a,spain,ST,Forward,Outfielder,24.0,24.0,0.0,1.0,360000.0
309487,ronaldo peña,10.0,3.0,1997.0,"Acarigua, Portuguesa",Venezuela,1997-03-10,attack - Centre-Forward,184.0,right,Venezuela,,MLS1,2019,universidad central de venezuela,venezuela,200000.0,2021-04-23,,,,,,JM10 SPORT,ronaldo pena,ronaldo,pena,r,venezuela,ST,Forward,Outfielder,24.0,24.0,0.0,,180000.0
309841,andre green,26.0,7.0,1998.0,Solihull,England,1998-07-26,attack - Left Winger,180.0,right,England,,GB1,2019,slovan bratislava,slovakia,800000.0,2021-08-19,2023-06-30,club option 2 years,,,,YMU Group,andre green,andre,green,a,slovakia,LW,Forward,Outfielder,23.0,23.0,0.0,1.0,720000.0
309980,fede varela,18.0,4.0,1997.0,Buenos Aires,Argentina,1997-04-18,midfield - Attacking Midfield,174.0,right,,Spain,ES1,2019,cska-sofia,bulgaria,800000.0,2021-02-01,2023-06-30,,,,,not clarified,fede varela,fede,varela,f,bulgaria,CAM,Midfielder,Outfielder,24.0,23.0,0.0,1.0,720000.0
312553,liam gibson,25.0,4.0,1997.0,Stanley,England,1997-04-25,Defender - Left-Back,185.0,left,England,,GB1,2019,morecambe fc,england,0.0,2020-09-22,2021-06-30,,,,,not clarified,liam gibson,liam,gibson,l,england,LB,Defender,Outfielder,24.0,23.0,0.0,-1.0,0.0
314214,taylan duman,30.0,7.0,1997.0,Moers,Germany,1997-07-30,midfield - Central Midfield,180.0,right,,Turkey,L1,2019,1.fc nuremberg,germany,250000.0,2021-07-01,,,,,,KL Sportsbase,taylan duman,taylan,duman,t,germany,CM,Midfielder,Outfielder,24.0,23.0,0.0,,225000.0
